audit_item_id,benchmark_phase,source_file,template,prompt_id,prompt,correct_answer,model_response,detector_label,annotator_count,annotators_blinded_to_detector_output,annotators_blinded_to_model_identity,annotator_1_id,annotator_1_label,annotator_1_rationale,annotator_2_id,annotator_2_label,annotator_2_rationale,annotator_agreement,adjudicator_id,adjudication_procedure,adjudicated_label,adjudicated_explicit_contradiction,adjudicated_semantic_failure,adjudication_rationale,prompt_hash,response_hash,prompt_response_hash,unique_prompt_id,is_duplicate_prompt_in_audit,is_duplicate_prompt_response_in_audit,audit_prompt_occurrence_count,audit_prompt_response_occurrence_count,raw_corpus_prompt_occurrence_count,raw_corpus_prompt_response_occurrence_count,cluster_id,row_independence_unit
AUD0031,old_atomic_original,responses_labeled_riddle.csv,logic,18,What increases by exactly one each time you pass a birthday?,your age,Age,not_contradiction,2,yes,yes,H1_ANNOTATOR,supported,Response is consistent with the reference answer under the explicit-contradiction review pass.,H2_ANNOTATOR,supported,Response is consistent with the reference answer under the semantic-adequacy review pass.,yes,H3_ADJUDICATOR,"Disagreements were resolved by comparing the prompt, reference answer, and model response using the written codebook; explicit conflicts were labeled contradiction, empty/vague outputs incomplete_or_vacuous, safe refusals abstention, and correct core answers with false extra claims unsupported_extra_claim.",supported,FALSE,FALSE,"Reviewed against prompt, reference, and model response; existing label remained appropriate.",1a25c428db17888c,39b7370f30a36139,47188dfaaf894348,old_atomic_original__logic__18__1a25c428db17888c,yes,yes,3,2,20,16,old_atomic_original__logic__18__1a25c428db17888c,unique_prompt_id
AUD0032,old_atomic_original,responses_labeled_factual.csv,technology,35,Who introduced the concept of the memristor?,Leon Chua,Leon Chua,not_contradiction,2,yes,yes,H1_ANNOTATOR,supported,Response is consistent with the reference answer under the explicit-contradiction review pass.,H2_ANNOTATOR,supported,Response is consistent with the reference answer under the semantic-adequacy review pass.,yes,H3_ADJUDICATOR,"Disagreements were resolved by comparing the prompt, reference answer, and model response using the written codebook; explicit conflicts were labeled contradiction, empty/vague outputs incomplete_or_vacuous, safe refusals abstention, and correct core answers with false extra claims unsupported_extra_claim.",supported,FALSE,FALSE,Response matches or directly paraphrases the reference answer.,165206d2d8f9996f,a464318813f585f9,6bc4d0c4d9024db6,old_atomic_original__technology__35__165206d2d8f9996f,yes,yes,3,3,20,19,old_atomic_original__technology__35__165206d2d8f9996f,unique_prompt_id
AUD0033,old_atomic_original,responses_labeled_riddle.csv,astronomy,49,Which planet has the higher average surface temperature Venus or Mercury?,Venus,Venus,not_contradiction,2,yes,yes,H1_ANNOTATOR,supported,Response is consistent with the reference answer under the explicit-contradiction review pass.,H2_ANNOTATOR,supported,Response is consistent with the reference answer under the semantic-adequacy review pass.,yes,H3_ADJUDICATOR,"Disagreements were resolved by comparing the prompt, reference answer, and model response using the written codebook; explicit conflicts were labeled contradiction, empty/vague outputs incomplete_or_vacuous, safe refusals abstention, and correct core answers with false extra claims unsupported_extra_claim.",supported,FALSE,FALSE,Response matches or directly paraphrases the reference answer.,cfe9b6c801d0b320,4f1c63f9aba8ccb6,989f20b3cd4e7e60,old_atomic_original__astronomy__49__cfe9b6c801d0b320,yes,yes,3,3,20,20,old_atomic_original__astronomy__49__cfe9b6c801d0b320,unique_prompt_id
AUD0034,old_atomic_original,responses_labeled_auto-generated.csv,mathematics,3,What is the common name for the number that is approximately 2.71828 and is the base of the natural logarithm?,euler's number,Euler's Number,not_contradiction,2,yes,yes,H1_ANNOTATOR,supported,Response is consistent with the reference answer under the explicit-contradiction review pass.,H2_ANNOTATOR,supported,Response is consistent with the reference answer under the semantic-adequacy review pass.,yes,H3_ADJUDICATOR,"Disagreements were resolved by comparing the prompt, reference answer, and model response using the written codebook; explicit conflicts were labeled contradiction, empty/vague outputs incomplete_or_vacuous, safe refusals abstention, and correct core answers with false extra claims unsupported_extra_claim.",supported,FALSE,FALSE,Response matches or directly paraphrases the reference answer.,8254e4ffb29af427,38e31b707f4e3038,6e5e77ce9b16ee17,old_atomic_original__mathematics__3__8254e4ffb29af427,no,no,1,1,1,1,old_atomic_original__mathematics__3__8254e4ffb29af427,unique_prompt_id
AUD0035,old_atomic_original,responses_labeled_factual.csv,astronomy,43,Who discovered the cosmic microwave background radiation?,Arno Penzias and Robert Wilson,Arno Penzias and Robert Wilson,not_contradiction,2,yes,yes,H1_ANNOTATOR,supported,Response is consistent with the reference answer under the explicit-contradiction review pass.,H2_ANNOTATOR,supported,Response is consistent with the reference answer under the semantic-adequacy review pass.,yes,H3_ADJUDICATOR,"Disagreements were resolved by comparing the prompt, reference answer, and model response using the written codebook; explicit conflicts were labeled contradiction, empty/vague outputs incomplete_or_vacuous, safe refusals abstention, and correct core answers with false extra claims unsupported_extra_claim.",supported,FALSE,FALSE,Response matches or directly paraphrases the reference answer.,911140abde156916,9d93b53dc0c6929f,3f20b0e81ffabd9b,old_atomic_original__astronomy__43__911140abde156916,yes,yes,3,3,20,20,old_atomic_original__astronomy__43__911140abde156916,unique_prompt_id
AUD0036,old_atomic_original,responses_labeled_auto-generated.csv,networking,44,"Which network protocol is used to automatically assign IP addresses to devices on a network, and what is the default port number it uses?","dhcp, 67","DHCP, 67/68",not_contradiction,2,yes,yes,H1_ANNOTATOR,supported,Response is consistent with the reference answer under the explicit-contradiction review pass.,H2_ANNOTATOR,supported,Response is consistent with the reference answer under the semantic-adequacy review pass.,yes,H3_ADJUDICATOR,"Disagreements were resolved by comparing the prompt, reference answer, and model response using the written codebook; explicit conflicts were labeled contradiction, empty/vague outputs incomplete_or_vacuous, safe refusals abstention, and correct core answers with false extra claims unsupported_extra_claim.",supported,FALSE,FALSE,Response matches or directly paraphrases the reference answer.,02d752080bd4e0f2,d38c73f433892794,b363fd924bfe02f3,old_atomic_original__networking__44__02d752080bd4e0f2,no,no,1,1,1,1,old_atomic_original__networking__44__02d752080bd4e0f2,unique_prompt_id
AUD0037,old_atomic_original,responses_labeled_auto-generated.csv,philosophy,17,"In the context of existentialism, who coined the term 'bad faith' to describe the denial of one's inherent freedom?",jean-paul sartre,Jean-Paul Sartre,not_contradiction,2,yes,yes,H1_ANNOTATOR,supported,Response is consistent with the reference answer under the explicit-contradiction review pass.,H2_ANNOTATOR,supported,Response is consistent with the reference answer under the semantic-adequacy review pass.,yes,H3_ADJUDICATOR,"Disagreements were resolved by comparing the prompt, reference answer, and model response using the written codebook; explicit conflicts were labeled contradiction, empty/vague outputs incomplete_or_vacuous, safe refusals abstention, and correct core answers with false extra claims unsupported_extra_claim.",supported,FALSE,FALSE,Response matches or directly paraphrases the reference answer.,a60c63dc115742c2,3a648703aa9b3228,587168af99791b7f,old_atomic_original__philosophy__17__a60c63dc115742c2,no,no,1,1,1,1,old_atomic_original__philosophy__17__a60c63dc115742c2,unique_prompt_id
AUD0038,old_atomic_original,responses_labeled_factual.csv,literature,36,What is the original French title of In Search of Lost Time?,A la recherche du temps perdu,À la recherche du temps perdu,not_contradiction,2,yes,yes,H1_ANNOTATOR,supported,Response is consistent with the reference answer under the explicit-contradiction review pass.,H2_ANNOTATOR,supported,Response is consistent with the reference answer under the semantic-adequacy review pass.,yes,H3_ADJUDICATOR,"Disagreements were resolved by comparing the prompt, reference answer, and model response using the written codebook; explicit conflicts were labeled contradiction, empty/vague outputs incomplete_or_vacuous, safe refusals abstention, and correct core answers with false extra claims unsupported_extra_claim.",supported,FALSE,FALSE,Response matches or directly paraphrases the reference answer.,c89cf1e8b35c488d,4c7fcb0c9e8e7c1a,1c3435ca67d3627f,old_atomic_original__literature__36__c89cf1e8b35c488d,yes,yes,3,3,20,20,old_atomic_original__literature__36__c89cf1e8b35c488d,unique_prompt_id
AUD0039,old_atomic_original,responses_labeled_auto-generated.csv,law,39,What is the term for the legal protection that prevents a spouse from being forced to testify against their partner in criminal proceedings?,spousal privilege,Spousal privilege,not_contradiction,2,yes,yes,H1_ANNOTATOR,supported,Response is consistent with the reference answer under the explicit-contradiction review pass.,H2_ANNOTATOR,supported,Response is consistent with the reference answer under the semantic-adequacy review pass.,yes,H3_ADJUDICATOR,"Disagreements were resolved by comparing the prompt, reference answer, and model response using the written codebook; explicit conflicts were labeled contradiction, empty/vague outputs incomplete_or_vacuous, safe refusals abstention, and correct core answers with false extra claims unsupported_extra_claim.",supported,FALSE,FALSE,Response matches or directly paraphrases the reference answer.,4f2f3f7e5e906918,ae3e7e4e314b7c6c,bf783e187d7551a0,old_atomic_original__law__39__4f2f3f7e5e906918,no,no,1,1,1,1,old_atomic_original__law__39__4f2f3f7e5e906918,unique_prompt_id
AUD0040,old_atomic_original,responses_labeled_auto-generated.csv,logic,21,"What is the name of the paradox where a barber shaves everyone in town who does not shave themselves, but it's unclear who shaves the barber?",barber paradox,Barber paradox,not_contradiction,2,yes,yes,H1_ANNOTATOR,supported,Response is consistent with the reference answer under the explicit-contradiction review pass.,H2_ANNOTATOR,supported,Response is consistent with the reference answer under the semantic-adequacy review pass.,yes,H3_ADJUDICATOR,"Disagreements were resolved by comparing the prompt, reference answer, and model response using the written codebook; explicit conflicts were labeled contradiction, empty/vague outputs incomplete_or_vacuous, safe refusals abstention, and correct core answers with false extra claims unsupported_extra_claim.",supported,FALSE,FALSE,Response matches or directly paraphrases the reference answer.,68ac12934b3047bc,8fb9b1490119aefe,1c48072f46865432,old_atomic_original__logic__21__68ac12934b3047bc,no,no,1,1,1,1,old_atomic_original__logic__21__68ac12934b3047bc,unique_prompt_id
AUD0041,old_atomic_original,responses_labeled_riddle.csv,astronomy,31,Which planet shares its name with the Roman messenger god?,Mercury,Mercury,not_contradiction,2,yes,yes,H1_ANNOTATOR,supported,Response is consistent with the reference answer under the explicit-contradiction review pass.,H2_ANNOTATOR,supported,Response is consistent with the reference answer under the semantic-adequacy review pass.,yes,H3_ADJUDICATOR,"Disagreements were resolved by comparing the prompt, reference answer, and model response using the written codebook; explicit conflicts were labeled contradiction, empty/vague outputs incomplete_or_vacuous, safe refusals abstention, and correct core answers with false extra claims unsupported_extra_claim.",supported,FALSE,FALSE,Response matches or directly paraphrases the reference answer.,2e03e60b8622a6ea,6a7367ef7970d165,0c7caac1c914d61d,old_atomic_original__astronomy__31__2e03e60b8622a6ea,yes,yes,3,3,20,20,old_atomic_original__astronomy__31__2e03e60b8622a6ea,unique_prompt_id
AUD0042,old_atomic_original,responses_labeled_factual.csv,networking,50,What is the spanning tree protocol used for?,preventing switching loops in Ethernet networks,Preventing loops in a network,not_contradiction,2,yes,yes,H1_ANNOTATOR,supported,Response is consistent with the reference answer under the explicit-contradiction review pass.,H2_ANNOTATOR,supported,Response is consistent with the reference answer under the semantic-adequacy review pass.,yes,H3_ADJUDICATOR,"Disagreements were resolved by comparing the prompt, reference answer, and model response using the written codebook; explicit conflicts were labeled contradiction, empty/vague outputs incomplete_or_vacuous, safe refusals abstention, and correct core answers with false extra claims unsupported_extra_claim.",supported,FALSE,FALSE,"Reviewed against prompt, reference, and model response; existing label remained appropriate.",4267e35e6eac233b,5bb95296f27be1e8,631e6fbd0f500536,old_atomic_original__networking__50__4267e35e6eac233b,yes,no,3,1,20,3,old_atomic_original__networking__50__4267e35e6eac233b,unique_prompt_id
